"Id","OrderNumber","OrderDate","FirstName","City","Country","ProductName","UnitPrice","Quantity","Sale_Dollars","CompanyName"
"396","542773","2013-08-25 00:00:00","Maria","Berlin","Germany","Chartreuse verte","18.00","21","378.00","Aux joyeux ecclésiastiques"
"396","542773","2013-08-25 00:00:00","Maria","Berlin","Germany","Spegesild","12.00","2","24.00","Lyngbysild"
"397","542774","2013-08-25 00:00:00","Paula","Resende","Brazil","Carnarvon Tigers","62.50","4","250.00","Pavlova, Ltd."
"397","542774","2013-08-25 00:00:00","Paula","Resende","Brazil","Ipoh Coffee","46.00","20","920.00","Leka Trading"
"397","542774","2013-08-25 00:00:00","Paula","Resende","Brazil","Spegesild","12.00","21","252.00","Lyngbysild"
"398","542775","2013-08-26 00:00:00","Mario","Rio de Janeiro","Brazil","Carnarvon Tigers","62.50","20","1250.00","Pavlova, Ltd."
"398","542775","2013-08-26 00:00:00","Mario","Rio de Janeiro","Brazil","Inlagd Sill","19.00","15","285.00","Svensk Sjöföda AB"
"399","542776","2013-08-27 00:00:00","Patricia","Cork","Ireland","Chai","18.00","15","270.00","Exotic Liquids"
"399","542776","2013-08-27 00:00:00","Patricia","Cork","Ireland","Ikura","31.00","18","558.00","Tokyo Traders"
"399","542776","2013-08-27 00:00:00","Patricia","Cork","Ireland","Flotemysost","21.50","30","645.00","Norske Meierier"
"399","542776","2013-08-27 00:00:00","Patricia","Cork","Ireland","Original Frankfurter grüne Soße","13.00","35","455.00","Plutzer Lebensmittelgroßmärkte AG"
"400","542777","2013-08-27 00:00:00","Bernardo","Rio de Janeiro","Brazil","Teatime Chocolate Biscuits","9.20","30","276.00","Specialty Biscuits, Ltd."
"400","542777","2013-08-27 00:00:00","Bernardo","Rio de Janeiro","Brazil","Chartreuse verte","18.00","20","360.00","Aux joyeux ecclésiastiques"
"401","542778","2013-08-28 00:00:00","Janete","Rio de Janeiro","Brazil","Gustaf's Knäckebröd","21.00","15","315.00","PB Knäckebröd AB"
"402","542779","2013-08-28 00:00:00","Catherine","Bruxelles","Belgium","Mozzarella di Giovanni","34.80","15","522.00","Formaggi Fortini s.r.l."
"403","542780","2013-08-29 00:00:00","Aria","Sao Paulo","Brazil","Nord-Ost Matjeshering","25.89","30","776.70","Nord-Ost-Fisch Handelsgesellschaft mbH"
"403","542780","2013-08-29 00:00:00","Aria","Sao Paulo","Brazil","Tourtière","7.45","30","223.50","Ma Maison"
"404","542781","2013-09-01 00:00:00","Rita","Stuttgart","Germany","Teatime Chocolate Biscuits","9.20","12","110.40","Specialty Biscuits, Ltd."
"404","542781","2013-09-01 00:00:00","Rita","Stuttgart","Germany","Gustaf's Knäckebröd","21.00","20","420.00","PB Knäckebröd AB"
"405","542782","2013-09-01 00:00:00","André","Campinas","Brazil","Nord-Ost Matjeshering","25.89","2","51.78","Nord-Ost-Fisch Handelsgesellschaft mbH"
"406","542783","2013-09-02 00:00:00","Peter","München","Germany","Pavlova","17.45","30","523.50","Pavlova, Ltd."
"406","542783","2013-09-02 00:00:00","Peter","München","Germany","Camembert Pierrot","34.00","20","680.00","Gai pâturage"
"407","542784","2013-09-02 00:00:00","Christina","Luleå","Sweden","Chef Anton's Ca6/Seasoning","22.00","12","264.00","New Orleans Ca6/Delights"
"407","542784","2013-09-02 00:00:00","Christina","Luleå","Sweden","Chartreuse verte","18.00","20","360.00","Aux joyeux ecclésiastiques"
"407","542784","2013-09-02 00:00:00","Christina","Luleå","Sweden","Tourtière","7.45","6","44.70","Ma Maison"
"408","542785","2013-09-03 00:00:00","Maurizio","Reggio Emilia","Italy","Jack's New England Clam Chowder","9.65","20","193.00","New England Seafood Cannery"
"409","542786","2013-09-04 00:00:00","Howard","Eugene","USA","Tofu","23.25","3","69.75","Mayumi's"
"409","542786","2013-09-04 00:00:00","Howard","Eugene","USA","Gula Malacca","19.45","28","544.60","Leka Trading"
"409","542786","2013-09-04 00:00:00","Howard","Eugene","USA","Zaanse koeken","9.50","6","57.00","Zaanse Snoepfabriek"
"410","542787","2013-09-04 00:00:00","Jose","Boise","USA","Genen Shouyu","15.50","50","775.00","Mayumi's"
"410","542787","2013-09-04 00:00:00","Jose","Boise","USA","Jack's New England Clam Chowder","9.65","24","231.60","New England Seafood Cannery"
"410","542787","2013-09-04 00:00:00","Jose","Boise","USA","Spegesild","12.00","45","540.00","Lyngbysild"
"410","542787","2013-09-04 00:00:00","Jose","Boise","USA","Zaanse koeken","9.50","10","95.00","Zaanse Snoepfabriek"
"410","542787","2013-09-04 00:00:00","Jose","Boise","USA","Gnocchi di nonna Alice","38.00","45","1710.00","Pasta Buttini s.r.l."
"410","542787","2013-09-04 00:00:00","Jose","Boise","USA","Camembert Pierrot","34.00","30","1020.00","Gai pâturage"
"411","542788","2013-09-05 00:00:00","Horst","Cunewalde","Germany","Sir Rodney's Scones","10.00","60","600.00","Specialty Biscuits, Ltd."
"411","542788","2013-09-05 00:00:00","Horst","Cunewalde","Germany","Boston Crab Meat","18.40","70","1288.00","New England Seafood Cannery"
"411","542788","2013-09-05 00:00:00","Horst","Cunewalde","Germany","Camembert Pierrot","34.00","55","1870.00","Gai pâturage"
"411","542788","2013-09-05 00:00:00","Horst","Cunewalde","Germany","Original Frankfurter grüne Soße","13.00","70","910.00","Plutzer Lebensmittelgroßmärkte AG"
"412","542789","2013-09-05 00:00:00","Lúcia","Sao Paulo","Brazil","Gorgonzola Telino","12.50","20","250.00","Formaggi Fortini s.r.l."
"412","542789","2013-09-05 00:00:00","Lúcia","Sao Paulo","Brazil","Boston Crab Meat","18.40","24","441.60","New England Seafood Cannery"
"412","542789","2013-09-05 00:00:00","Lúcia","Sao Paulo","Brazil","Outback Lager","15.00","40","600.00","Pavlova, Ltd."
"413","542790","2013-09-08 00:00:00","Yoshi","Elgin","USA","Sir Rodney's Marmalade","81.00","21","1701.00","Specialty Biscuits, Ltd."
"414","542791","2013-09-09 00:00:00","Patricia","Cork","Ireland","Chartreuse verte","18.00","3","54.00","Aux joyeux ecclésiastiques"
"414","542791","2013-09-09 00:00:00","Patricia","Cork","Ireland","Escargots de Bourgogne","13.25","49","649.25","Escargots Nouveaux"
"415","542792","2013-09-09 00:00:00","Fran","Portland","USA","Scottish Longbreads","12.50","10","125.00","Specialty Biscuits, Ltd."
"416","542793","2013-09-10 00:00:00","Laurence","Marseille","France","Boston Crab Meat","18.40","30","552.00","New England Seafood Cannery"
"416","542793","2013-09-10 00:00:00","Laurence","Marseille","France","Manjimup Dried Apples","53.00","20","1060.00","G'day, Mate"
"417","542794","2013-09-10 00:00:00","Lino","Lisboa","Portugal","Ikura","31.00","24","744.00","Tokyo Traders"
"417","542794","2013-09-10 00:00:00","Lino","Lisboa","Portugal","Gnocchi di nonna Alice","38.00","12","456.00","Pasta Buttini s.r.l."
"417","542794","2013-09-10 00:00:00","Lino","Lisboa","Portugal","Louisiana Fiery Hot Pepper Sauce","21.05","15","315.75","New Orleans Ca6/Delights"
"418","542795","2013-09-11 00:00:00","Fran","Portland","USA","Manjimup Dried Apples","53.00","20","1060.00","G'day, Mate"
"418","542795","2013-09-11 00:00:00","Fran","Portland","USA","Raclette Courdavault","55.00","1","55.00","Gai pâturage"
"418","542795","2013-09-11 00:00:00","Fran","Portland","USA","Lakkalikööri","18.00","10","180.00","Karkki Oy"
"419","542796","2013-09-12 00:00:00","Michael","Genève","Switzerland","Louisiana Fiery Hot Pepper Sauce","21.05","10","210.50","New Orleans Ca6/Delights"
"420","542797","2013-09-12 00:00:00","Roland","Graz","Austria","Gudbrandsdalsost","36.00","45","1620.00","Norske Meierier"
"420","542797","2013-09-12 00:00:00","Roland","Graz","Austria","Flotemysost","21.50","14","301.00","Norske Meierier"
"421","542798","2013-09-15 00:00:00","Rita","Stuttgart","Germany","Gorgonzola Telino","12.50","8","100.00","Formaggi Fortini s.r.l."
"421","542798","2013-09-15 00:00:00","Rita","Stuttgart","Germany","Pâté chinois","24.00","4","96.00","Ma Maison"
"421","542798","2013-09-15 00:00:00","Rita","Stuttgart","Germany","Wimmers gute Semmelknödel","33.25","15","498.75","Plutzer Lebensmittelgroßmärkte AG"
"422","542799","2013-09-15 00:00:00","Jytte","Kobenhavn","Denmark","Inlagd Sill","19.00","30","570.00","Svensk Sjöföda AB"
"423","542800","2013-09-16 00:00:00","Peter","München","Germany","Tunnbröd","9.00","32","288.00","PB Knäckebröd AB"
"423","542800","2013-09-16 00:00:00","Peter","München","Germany","Spegesild","12.00","60","720.00","Lyngbysild"
"423","542800","2013-09-16 00:00:00","Peter","München","Germany","Laughing Lumberjack Lager","14.00","25","350.00","Bigfoot Breweries"
"423","542800","2013-09-16 00:00:00","Peter","München","Germany","Röd Kaviar","15.00","50","750.00","Svensk Sjöföda AB"
"423","542800","2013-09-16 00:00:00","Peter","München","Germany","Rhönbräu Klosterbier","7.75","25","193.75","Plutzer Lebensmittelgroßmärkte AG"
"424","542801","2013-09-17 00:00:00","Carine","Nantes","France","Pavlova","17.45","10","174.50","Pavlova, Ltd."
"424","542801","2013-09-17 00:00:00","Carine","Nantes","France","Tarte au sucre","49.30","10","493.00","Forêts d'érables"
"424","542801","2013-09-17 00:00:00","Carine","Nantes","France","Louisiana Fiery Hot Pepper Sauce","21.05","12","252.60","New Orleans Ca6/Delights"
"425","542802","2013-09-17 00:00:00","Christina","Luleå","Sweden","Côte de Blaye","263.50","15","3952.50","Aux joyeux ecclésiastiques"
"425","542802","2013-09-17 00:00:00","Christina","Luleå","Sweden","Flotemysost","21.50","12","258.00","Norske Meierier"
"426","542803","2013-09-18 00:00:00","Matti","Helsinki","Finland","Pavlova","17.45","3","52.35","Pavlova, Ltd."
"426","542803","2013-09-18 00:00:00","Matti","Helsinki","Finland","Ipoh Coffee","46.00","6","276.00","Leka Trading"
"427","542804","2013-09-18 00:00:00","Helen","Cowes","UK","Tunnbröd","9.00","5","45.00","PB Knäckebröd AB"
"428","542805","2013-09-19 00:00:00","Peter","München","Germany","Tofu","23.25","30","697.50","Mayumi's"
"428","542805","2013-09-19 00:00:00","Peter","München","Germany","Escargots de Bourgogne","13.25","30","397.50","Escargots Nouveaux"
"429","542806","2013-09-22 00:00:00","Miguel","México D.F.","Mexico","Ikura","31.00","2","62.00","Tokyo Traders"
"429","542806","2013-09-22 00:00:00","Miguel","México D.F.","Mexico","Teatime Chocolate Biscuits","9.20","7","64.40","Specialty Biscuits, Ltd."
"429","542806","2013-09-22 00:00:00","Miguel","México D.F.","Mexico","Gula Malacca","19.45","21","408.45","Leka Trading"
"430","542807","2013-09-22 00:00:00","Antonio","México D.F.","Mexico","Gumbär Gummibärchen","31.23","30","936.90","Heli Süßwaren GmbH & Co. KG"
"430","542807","2013-09-22 00:00:00","Antonio","México D.F.","Mexico","Geitost","2.50","8","20.00","Norske Meierier"
"431","542808","2013-09-23 00:00:00","Jose","Boise","USA","Queso Manchego La Pastora","38.00","100","3800.00","Cooperativa de Quesos 'Las Cabras'"
"431","542808","2013-09-23 00:00:00","Jose","Boise","USA","Geitost","2.50","30","75.00","Norske Meierier"
"431","542808","2013-09-23 00:00:00","Jose","Boise","USA","Jack's New England Clam Chowder","9.65","120","1158.00","New England Seafood Cannery"
"431","542808","2013-09-23 00:00:00","Jose","Boise","USA","Tourtière","7.45","30","223.50","Ma Maison"
"432","542809","2013-09-23 00:00:00","Frédérique","Strasbourg","France","Raclette Courdavault","55.00","12","660.00","Gai pâturage"
"433","542810","2013-09-24 00:00:00","Rene","Anchorage","USA","Pavlova","17.45","50","872.50","Pavlova, Ltd."
"433","542810","2013-09-24 00:00:00","Rene","Anchorage","USA","Gorgonzola Telino","12.50","20","250.00","Formaggi Fortini s.r.l."
"434","542811","2013-09-25 00:00:00","Howard","Eugene","USA","Teatime Chocolate Biscuits","9.20","30","276.00","Specialty Biscuits, Ltd."
"434","542811","2013-09-25 00:00:00","Howard","Eugene","USA","Sir Rodney's Scones","10.00","12","120.00","Specialty Biscuits, Ltd."
"434","542811","2013-09-25 00:00:00","Howard","Eugene","USA","Wimmers gute Semmelknödel","33.25","28","931.00","Plutzer Lebensmittelgroßmärkte AG"
"435","542812","2013-09-25 00:00:00","Antonio","México D.F.","Mexico","Geitost","2.50","30","75.00","Norske Meierier"
"435","542812","2013-09-25 00:00:00","Antonio","México D.F.","Mexico","Louisiana Hot Spiced Okra","17.00","4","68.00","New Orleans Ca6/Delights"
"435","542812","2013-09-25 00:00:00","Antonio","México D.F.","Mexico","Rhönbräu Klosterbier","7.75","30","232.50","Plutzer Lebensmittelgroßmärkte AG"
"436","542813","2013-09-26 00:00:00","Janine","Nantes","France","Filo Mix","7.00","9","63.00","G'day, Mate"
"437","542814","2013-09-26 00:00:00","Henriette","Köln","Germany","Boston Crab Meat","18.40","20","368.00","New England Seafood Cannery"
"437","542814","2013-09-26 00:00:00","Henriette","Köln","Germany","Zaanse koeken","9.50","40","380.00","Zaanse Snoepfabriek"
"437","542814","2013-09-26 00:00:00","Henriette","Köln","Germany","Camembert Pierrot","34.00","30","1020.00","Gai pâturage"
"438","542815","2013-09-29 00:00:00","André","Campinas","Brazil","Ikura","31.00","20","620.00","Tokyo Traders"
"438","542815","2013-09-29 00:00:00","André","Campinas","Brazil","Jack's New England Clam Chowder","9.65","4","38.60","New England Seafood Cannery"
"438","542815","2013-09-29 00:00:00","André","Campinas","Brazil","Zaanse koeken","9.50","15","142.50","Zaanse Snoepfabriek"
"439","542816","2013-09-30 00:00:00","Georg","Salzburg","Austria","Gumbär Gummibärchen","31.23","15","468.45","Heli Süßwaren GmbH & Co. KG"
"440","542817","2013-09-30 00:00:00","Patricia","Cork","Ireland","Inlagd Sill","19.00","6","114.00","Svensk Sjöföda AB"
"441","542818","2013-10-01 00:00:00","Palle","Århus","Denmark","Ikura","31.00","18","558.00","Tokyo Traders"
"441","542818","2013-10-01 00:00:00","Palle","Århus","Denmark","Sasquatch Ale","14.00","14","196.00","Bigfoot Breweries"
"442","542819","2013-10-01 00:00:00","Christina","Luleå","Sweden","Chai","18.00","35","630.00","Exotic Liquids"
"443","542820","2013-10-02 00:00:00","Mario","Rio de Janeiro","Brazil","Gnocchi di nonna Alice","38.00","20","760.00","Pasta Buttini s.r.l."
"443","542820","2013-10-02 00:00:00","Mario","Rio de Janeiro","Brazil","Original Frankfurter grüne Soße","13.00","30","390.00","Plutzer Lebensmittelgroßmärkte AG"
"444","542821","2013-10-03 00:00:00","Horst","Cunewalde","Germany","Chai","18.00","30","540.00","Exotic Liquids"
"444","542821","2013-10-03 00:00:00","Horst","Cunewalde","Germany","Ipoh Coffee","46.00","40","1840.00","Leka Trading"
"444","542821","2013-10-03 00:00:00","Horst","Cunewalde","Germany","Gula Malacca","19.45","24","466.80","Leka Trading"
"444","542821","2013-10-03 00:00:00","Horst","Cunewalde","Germany","Tarte au sucre","49.30","48","2366.40","Forêts d'érables"
"445","542822","2013-10-03 00:00:00","Maria","Berlin","Germany","Vegie-spread","43.90","20","878.00","Pavlova, Ltd."
"446","542823","2013-10-06 00:00:00","Karl","Seattle","USA","Tourtière","7.45","60","447.00","Ma Maison"
"446","542823","2013-10-06 00:00:00","Karl","Seattle","USA","Gudbrandsdalsost","36.00","30","1080.00","Norske Meierier"
"446","542823","2013-10-06 00:00:00","Karl","Seattle","USA","Röd Kaviar","15.00","15","225.00","Svensk Sjöföda AB"
"447","542824","2013-10-06 00:00:00","Horst","Cunewalde","Germany","Uncle Bob's Organic Dried Pears","30.00","90","2700.00","Grandma Kelly's Homestead"
"447","542824","2013-10-06 00:00:00","Horst","Cunewalde","Germany","Raclette Courdavault","55.00","25","1375.00","Gai pâturage"
"447","542824","2013-10-06 00:00:00","Horst","Cunewalde","Germany","Outback Lager","15.00","50","750.00","Pavlova, Ltd."
"448","542825","2013-10-07 00:00:00","Matti","Helsinki","Finland","Northwoods Cranberry Sauce","40.00","10","400.00","Grandma Kelly's Homestead"
"448","542825","2013-10-07 00:00:00","Matti","Helsinki","Finland","Queso Manchego La Pastora","38.00","4","152.00","Cooperativa de Quesos 'Las Cabras'"
"449","542826","2013-10-08 00:00:00","Karl","Seattle","USA","Spegesild","12.00","18","216.00","Lyngbysild"
"450","542827","2013-10-08 00:00:00","Felipe","I. de Margarita","Venezuela","Teatime Chocolate Biscuits","9.20","7","64.40","Specialty Biscuits, Ltd."
"450","542827","2013-10-08 00:00:00","Felipe","I. de Margarita","Venezuela","Steeleye Stout","18.00","9","162.00","Bigfoot Breweries"
"450","542827","2013-10-08 00:00:00","Felipe","I. de Margarita","Venezuela","Escargots de Bourgogne","13.25","30","397.50","Escargots Nouveaux"
"450","542827","2013-10-08 00:00:00","Felipe","I. de Margarita","Venezuela","Outback Lager","15.00","30","450.00","Pavlova, Ltd."
"451","542828","2013-10-09 00:00:00","Roland","Graz","Austria","Queso Cabrales","21.00","15","315.00","Cooperativa de Quesos 'Las Cabras'"
"451","542828","2013-10-09 00:00:00","Roland","Graz","Austria","Louisiana Fiery Hot Pepper Sauce","21.05","65","1368.25","New Orleans Ca6/Delights"
"451","542828","2013-10-09 00:00:00","Roland","Graz","Austria","Outback Lager","15.00","8","120.00","Pavlova, Ltd."
"452","542829","2013-10-09 00:00:00","Alexander","Leipzig","Germany","Zaanse koeken","9.50","12","114.00","Zaanse Snoepfabriek"
"453","542830","2013-10-10 00:00:00","Jose","Boise","USA","Chai","18.00","5","90.00","Exotic Liquids"
"453","542830","2013-10-10 00:00:00","Jose","Boise","USA","Sasquatch Ale","14.00","12","168.00","Bigfoot Breweries"
"453","542830","2013-10-10 00:00:00","Jose","Boise","USA","Scottish Longbreads","12.50","40","500.00","Specialty Biscuits, Ltd."
"453","542830","2013-10-10 00:00:00","Jose","Boise","USA","Flotemysost","21.50","60","1290.00","Norske Meierier"
"454","542831","2013-10-13 00:00:00","Patricia","Cork","Ireland","Raclette Courdavault","55.00","42","2310.00","Gai pâturage"
"454","542831","2013-10-13 00:00:00","Patricia","Cork","Ireland","Flotemysost","21.50","20","430.00","Norske Meierier"
"454","542831","2013-10-13 00:00:00","Patricia","Cork","Ireland","Lakkalikööri","18.00","35","630.00","Karkki Oy"
"455","542832","2013-10-13 00:00:00","Maria","Berlin","Germany","Aniseed Syrup","10.00","6","60.00","Exotic Liquids"
"455","542832","2013-10-13 00:00:00","Maria","Berlin","Germany","Lakkalikööri","18.00","15","270.00","Karkki Oy"
"456","542833","2013-10-14 00:00:00","Maria","Bräcke","Sweden","Chang","19.00","5","95.00","Exotic Liquids"
"456","542833","2013-10-14 00:00:00","Maria","Bräcke","Sweden","Raclette Courdavault","55.00","35","1925.00","Gai pâturage"
"456","542833","2013-10-14 00:00:00","Maria","Bräcke","Sweden","Röd Kaviar","15.00","35","525.00","Svensk Sjöföda AB"
"457","542834","2013-10-14 00:00:00","Lúcia","Sao Paulo","Brazil","Chef Anton's Ca6/Seasoning","22.00","6","132.00","New Orleans Ca6/Delights"
"457","542834","2013-10-14 00:00:00","Lúcia","Sao Paulo","Brazil","Chocolade","12.75","24","306.00","Zaanse Snoepfabriek"
"458","542835","2013-10-15 00:00:00","Carlos","San Cristóbal","Venezuela","Gorgonzola Telino","12.50","20","250.00","Formaggi Fortini s.r.l."
"458","542835","2013-10-15 00:00:00","Carlos","San Cristóbal","Venezuela","Mascarpone Fabioli","32.00","4","128.00","Formaggi Fortini s.r.l."
"459","542836","2013-10-16 00:00:00","Rene","Anchorage","USA","Pavlova","17.45","20","349.00","Pavlova, Ltd."
"459","542836","2013-10-16 00:00:00","Rene","Anchorage","USA","Ipoh Coffee","46.00","24","1104.00","Leka Trading"
"459","542836","2013-10-16 00:00:00","Rene","Anchorage","USA","Raclette Courdavault","55.00","8","440.00","Gai pâturage"
"460","542837","2013-10-16 00:00:00","Thomas","London","UK","Pâté chinois","24.00","21","504.00","Ma Maison"
"460","542837","2013-10-16 00:00:00","Thomas","London","UK","Ravioli Angelo","19.50","40","780.00","Pasta Buttini s.r.l."
"460","542837","2013-10-16 00:00:00","Thomas","London","UK","Outback Lager","15.00","28","420.00","Pavlova, Ltd."
"461","542838","2013-10-17 00:00:00","Liz","Portland","USA","Inlagd Sill","19.00","5","95.00","Svensk Sjöföda AB"
"462","542839","2013-10-17 00:00:00","André","Campinas","Brazil","Northwoods Cranberry Sauce","40.00","40","1600.00","Grandma Kelly's Homestead"
"462","542839","2013-10-17 00:00:00","André","Campinas","Brazil","Manjimup Dried Apples","53.00","28","1484.00","G'day, Mate"
"462","542839","2013-10-17 00:00:00","André","Campinas","Brazil","Camembert Pierrot","34.00","10","340.00","Gai pâturage"
"463","542840","2013-10-20 00:00:00","Paolo","Torino","Italy","Teatime Chocolate Biscuits","9.20","5","46.00","Specialty Biscuits, Ltd."
"463","542840","2013-10-20 00:00:00","Paolo","Torino","Italy","Zaanse koeken","9.50","5","47.50","Zaanse Snoepfabriek"
"464","542841","2013-10-21 00:00:00","Jose","Boise","USA","Teatime Chocolate Biscuits","9.20","12","110.40","Specialty Biscuits, Ltd."
"464","542841","2013-10-21 00:00:00","Jose","Boise","USA","Jack's New England Clam Chowder","9.65","42","405.30","New England Seafood Cannery"
"465","542842","2013-10-21 00:00:00","Patricia","Cork","Ireland","Gnocchi di nonna Alice","38.00","30","1140.00","Pasta Buttini s.r.l."
"466","542843","2013-10-22 00:00:00","Jose","Boise","USA","Ikura","31.00","18","558.00","Tokyo Traders"
"466","542843","2013-10-22 00:00:00","Jose","Boise","USA","Gumbär Gummibärchen","31.23","30","936.90","Heli Süßwaren GmbH & Co. KG"
"466","542843","2013-10-22 00:00:00","Jose","Boise","USA","Rogede sild","9.50","110","1045.00","Lyngbysild"
"466","542843","2013-10-22 00:00:00","Jose","Boise","USA","Spegesild","12.00","24","288.00","Lyngbysild"
"467","542844","2013-10-22 00:00:00","Jose","Boise","USA","Chang","19.00","30","570.00","Exotic Liquids"
"467","542844","2013-10-22 00:00:00","Jose","Boise","USA","Zaanse koeken","9.50","50","475.00","Zaanse Snoepfabriek"
"467","542844","2013-10-22 00:00:00","Jose","Boise","USA","Gnocchi di nonna Alice","38.00","18","684.00","Pasta Buttini s.r.l."
"467","542844","2013-10-22 00:00:00","Jose","Boise","USA","Escargots de Bourgogne","13.25","12","159.00","Escargots Nouveaux"
"468","542845","2013-10-23 00:00:00","Laurence","Marseille","France","Ikura","31.00","21","651.00","Tokyo Traders"
"468","542845","2013-10-23 00:00:00","Laurence","Marseille","France","Flotemysost","21.50","30","645.00","Norske Meierier"
"469","542846","2013-10-24 00:00:00","Sergio","Buenos Aires","Argentina","Sir Rodney's Scones","10.00","5","50.00","Specialty Biscuits, Ltd."
"469","542846","2013-10-24 00:00:00","Sergio","Buenos Aires","Argentina","Manjimup Dried Apples","53.00","7","371.00","G'day, Mate"
"469","542846","2013-10-24 00:00:00","Sergio","Buenos Aires","Argentina","Sirop d'érable","28.50","10","285.00","Forêts d'érables"
"470","542847","2013-10-24 00:00:00","Peter","München","Germany","Sir Rodney's Scones","10.00","32","320.00","Specialty Biscuits, Ltd."
"470","542847","2013-10-24 00:00:00","Peter","München","Germany","Tourtière","7.45","15","111.75","Ma Maison"
"470","542847","2013-10-24 00:00:00","Peter","München","Germany","Gudbrandsdalsost","36.00","25","900.00","Norske Meierier"
"471","542848","2013-10-27 00:00:00","Philip","Brandenburg","Germany","Queso Manchego La Pastora","38.00","36","1368.00","Cooperativa de Quesos 'Las Cabras'"
"471","542848","2013-10-27 00:00:00","Philip","Brandenburg","Germany","Pavlova","17.45","20","349.00","Pavlova, Ltd."
"471","542848","2013-10-27 00:00:00","Philip","Brandenburg","Germany","Inlagd Sill","19.00","40","760.00","Svensk Sjöföda AB"
"471","542848","2013-10-27 00:00:00","Philip","Brandenburg","Germany","Tarte au sucre","49.30","20","986.00","Forêts d'érables"
"472","542849","2013-10-27 00:00:00","Jaime","San Francisco","USA","Carnarvon Tigers","62.50","12","750.00","Pavlova, Ltd."
"472","542849","2013-10-27 00:00:00","Jaime","San Francisco","USA","Nord-Ost Matjeshering","25.89","3","77.67","Nord-Ost-Fisch Handelsgesellschaft mbH"
"472","542849","2013-10-27 00:00:00","Jaime","San Francisco","USA","Tourtière","7.45","40","298.00","Ma Maison"
"473","542850","2013-10-28 00:00:00","Bernardo","Rio de Janeiro","Brazil","Steeleye Stout","18.00","21","378.00","Bigfoot Breweries"
"473","542850","2013-10-28 00:00:00","Bernardo","Rio de Janeiro","Brazil","Flotemysost","21.50","8","172.00","Norske Meierier"
"474","542851","2013-10-29 00:00:00","Horst","Cunewalde","Germany","Gula Malacca","19.45","50","972.50","Leka Trading"
"475","542852","2013-10-29 00:00:00","Jose","Boise","USA","Chang","19.00","3","57.00","Exotic Liquids"
"475","542852","2013-10-29 00:00:00","Jose","Boise","USA","Gorgonzola Telino","12.50","50","625.00","Formaggi Fortini s.r.l."
"475","542852","2013-10-29 00:00:00","Jose","Boise","USA","Scottish Longbreads","12.50","45","562.50","Specialty Biscuits, Ltd."
"475","542852","2013-10-29 00:00:00","Jose","Boise","USA","Rhönbräu Klosterbier","7.75","42","325.50","Plutzer Lebensmittelgroßmärkte AG"
"476","542853","2013-10-30 00:00:00","Karl","Seattle","USA","Gumbär Gummibärchen","31.23","15","468.45","Heli Süßwaren GmbH & Co. KG"
"477","542854","2013-10-30 00:00:00","Jean","Montréal","Canada","Ikura","31.00","16","496.00","Tokyo Traders"
"477","542854","2013-10-30 00:00:00","Jean","Montréal","Canada","Sirop d'érable","28.50","5","142.50","Forêts d'érables"
"478","542855","2013-10-31 00:00:00","Aria","Sao Paulo","Brazil","Jack's New England Clam Chowder","9.65","12","115.80","New England Seafood Cannery"
"478","542855","2013-10-31 00:00:00","Aria","Sao Paulo","Brazil","Filo Mix","7.00","4","28.00","G'day, Mate"
"478","542855","2013-10-31 00:00:00","Aria","Sao Paulo","Brazil","Pâté chinois","24.00","6","144.00","Ma Maison"
"479","542856","2013-11-03 00:00:00","Ann","London","UK","Chef Anton's Ca6/Seasoning","22.00","25","550.00","New Orleans Ca6/Delights"
"479","542856","2013-11-03 00:00:00","Ann","London","UK","Queso Cabrales","21.00","5","105.00","Cooperativa de Quesos 'Las Cabras'"
"480","542857","2013-11-03 00:00:00","Maurizio","Reggio Emilia","Italy","Gnocchi di nonna Alice","38.00","10","380.00","Pasta Buttini s.r.l."
"480","542857","2013-11-03 00:00:00","Maurizio","Reggio Emilia","Italy","Raclette Courdavault","55.00","10","550.00","Gai pâturage"
"481","542858","2013-11-04 00:00:00","Lúcia","Sao Paulo","Brazil","Nord-Ost Matjeshering","25.89","15","388.35","Nord-Ost-Fisch Handelsgesellschaft mbH"
"481","542858","2013-11-04 00:00:00","Lúcia","Sao Paulo","Brazil","Boston Crab Meat","18.40","6","110.40","New England Seafood Cannery"
"481","542858","2013-11-04 00:00:00","Lúcia","Sao Paulo","Brazil","Pâté chinois","24.00","12","288.00","Ma Maison"
"481","542858","2013-11-04 00:00:00","Lúcia","Sao Paulo","Brazil","Camembert Pierrot","34.00","15","510.00","Gai pâturage"
"482","542859","2013-11-04 00:00:00","Felipe","I. de Margarita","Venezuela","Chai","18.00","50","900.00","Exotic Liquids"
"482","542859","2013-11-04 00:00:00","Felipe","I. de Margarita","Venezuela","Sir Rodney's Scones","10.00","30","300.00","Specialty Biscuits, Ltd."
"482","542859","2013-11-04 00:00:00","Felipe","I. de Margarita","Venezuela","Valkoinen suklaa","16.25","40","650.00","Karkki Oy"
"483","542860","2013-11-05 00:00:00","Laurence","Marseille","France","Pavlova","17.45","15","261.75","Pavlova, Ltd."
"483","542860","2013-11-05 00:00:00","Laurence","Marseille","France","Gorgonzola Telino","12.50","3","37.50","Formaggi Fortini s.r.l."
