customer_id,first_name,last_name,email,address_id,create_date,last_update
425,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,430,"2006-02-14 22:04:37","2006-02-15 04:57:20"
426,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,431,"2006-02-14 22:04:37","2006-02-15 04:57:20"
427,JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,432,"2006-02-14 22:04:37","2006-02-15 04:57:20"
428,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,433,"2006-02-14 22:04:37","2006-02-15 04:57:20"
429,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,434,"2006-02-14 22:04:37","2006-02-15 04:57:20"
430,RAY,HOULE,RAY.HOULE@sakilacustomer.org,435,"2006-02-14 22:04:37","2006-02-15 04:57:20"
431,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,436,"2006-02-14 22:04:37","2006-02-15 04:57:20"
432,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,437,"2006-02-14 22:04:37","2006-02-15 04:57:20"
433,DON,BONE,DON.BONE@sakilacustomer.org,438,"2006-02-14 22:04:37","2006-02-15 04:57:20"
434,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,439,"2006-02-14 22:04:37","2006-02-15 04:57:20"
435,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,440,"2006-02-14 22:04:37","2006-02-15 04:57:20"
436,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,"2006-02-14 22:04:37","2006-02-15 04:57:20"
437,RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,442,"2006-02-14 22:04:37","2006-02-15 04:57:20"
438,BARRY,LOVELACE,BARRY.LOVELACE@sakilacustomer.org,443,"2006-02-14 22:04:37","2006-02-15 04:57:20"
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,"2006-02-14 22:04:37","2006-02-15 04:57:20"
440,BERNARD,COLBY,BERNARD.COLBY@sakilacustomer.org,445,"2006-02-14 22:04:37","2006-02-15 04:57:20"
441,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,446,"2006-02-14 22:04:37","2006-02-15 04:57:20"
442,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,447,"2006-02-14 22:04:37","2006-02-15 04:57:20"
443,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,448,"2006-02-14 22:04:37","2006-02-15 04:57:20"
444,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,449,"2006-02-14 22:04:37","2006-02-15 04:57:20"
445,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,450,"2006-02-14 22:04:37","2006-02-15 04:57:20"
446,THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,451,"2006-02-14 22:04:37","2006-02-15 04:57:20"
447,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,452,"2006-02-14 22:04:37","2006-02-15 04:57:20"
448,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,453,"2006-02-14 22:04:37","2006-02-15 04:57:20"
449,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,454,"2006-02-14 22:04:37","2006-02-15 04:57:20"
450,JAY,ROBB,JAY.ROBB@sakilacustomer.org,455,"2006-02-14 22:04:37","2006-02-15 04:57:20"
451,JIM,REA,JIM.REA@sakilacustomer.org,456,"2006-02-14 22:04:37","2006-02-15 04:57:20"
452,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,"2006-02-14 22:04:37","2006-02-15 04:57:20"
453,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,458,"2006-02-14 22:04:37","2006-02-15 04:57:20"
454,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,459,"2006-02-14 22:04:37","2006-02-15 04:57:20"
455,JON,WILES,JON.WILES@sakilacustomer.org,460,"2006-02-14 22:04:37","2006-02-15 04:57:20"
456,RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,461,"2006-02-14 22:04:37","2006-02-15 04:57:20"
457,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,462,"2006-02-14 22:04:37","2006-02-15 04:57:20"
458,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,463,"2006-02-14 22:04:37","2006-02-15 04:57:20"
459,TOMMY,COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,464,"2006-02-14 22:04:37","2006-02-15 04:57:20"
460,LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,465,"2006-02-14 22:04:37","2006-02-15 04:57:20"
461,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,466,"2006-02-14 22:04:37","2006-02-15 04:57:20"
462,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,"2006-02-14 22:04:37","2006-02-15 04:57:20"
463,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,468,"2006-02-14 22:04:37","2006-02-15 04:57:20"
464,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,469,"2006-02-14 22:04:37","2006-02-15 04:57:20"
465,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,470,"2006-02-14 22:04:37","2006-02-15 04:57:20"
466,LEO,EBERT,LEO.EBERT@sakilacustomer.org,471,"2006-02-14 22:04:37","2006-02-15 04:57:20"
467,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,472,"2006-02-14 22:04:37","2006-02-15 04:57:20"
468,TIM,CARY,TIM.CARY@sakilacustomer.org,473,"2006-02-14 22:04:37","2006-02-15 04:57:20"
469,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,"2006-02-14 22:04:37","2006-02-15 04:57:20"
470,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,475,"2006-02-14 22:04:37","2006-02-15 04:57:20"
471,DEAN,SAUER,DEAN.SAUER@sakilacustomer.org,476,"2006-02-14 22:04:37","2006-02-15 04:57:20"
472,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,"2006-02-14 22:04:37","2006-02-15 04:57:20"
473,JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,478,"2006-02-14 22:04:37","2006-02-15 04:57:20"
474,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,479,"2006-02-14 22:04:37","2006-02-15 04:57:20"
475,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,480,"2006-02-14 22:04:37","2006-02-15 04:57:20"
476,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,481,"2006-02-14 22:04:37","2006-02-15 04:57:20"
477,DAN,PAINE,DAN.PAINE@sakilacustomer.org,482,"2006-02-14 22:04:37","2006-02-15 04:57:20"
478,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,483,"2006-02-14 22:04:37","2006-02-15 04:57:20"
479,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,484,"2006-02-14 22:04:37","2006-02-15 04:57:20"
480,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,485,"2006-02-14 22:04:37","2006-02-15 04:57:20"
481,HERMAN,DEVORE,HERMAN.DEVORE@sakilacustomer.org,486,"2006-02-14 22:04:37","2006-02-15 04:57:20"
482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,"2006-02-14 22:04:37","2006-02-15 04:57:20"
483,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,488,"2006-02-14 22:04:37","2006-02-15 04:57:20"
484,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,489,"2006-02-14 22:04:37","2006-02-15 04:57:20"
485,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,"2006-02-14 22:04:37","2006-02-15 04:57:20"
486,GLEN,TALBERT,GLEN.TALBERT@sakilacustomer.org,491,"2006-02-14 22:04:37","2006-02-15 04:57:20"
487,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,492,"2006-02-14 22:04:37","2006-02-15 04:57:20"
488,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,493,"2006-02-14 22:04:37","2006-02-15 04:57:20"
489,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,494,"2006-02-14 22:04:37","2006-02-15 04:57:20"
490,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,495,"2006-02-14 22:04:37","2006-02-15 04:57:20"
491,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,496,"2006-02-14 22:04:37","2006-02-15 04:57:20"
492,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,497,"2006-02-14 22:04:37","2006-02-15 04:57:20"
493,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,498,"2006-02-14 22:04:37","2006-02-15 04:57:20"
494,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,"2006-02-14 22:04:37","2006-02-15 04:57:20"
495,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,500,"2006-02-14 22:04:37","2006-02-15 04:57:20"
496,TYLER,WREN,TYLER.WREN@sakilacustomer.org,501,"2006-02-14 22:04:37","2006-02-15 04:57:20"
497,GILBERT,SLEDGE,GILBERT.SLEDGE@sakilacustomer.org,502,"2006-02-14 22:04:37","2006-02-15 04:57:20"
498,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,503,"2006-02-14 22:04:37","2006-02-15 04:57:20"
499,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,504,"2006-02-14 22:04:37","2006-02-15 04:57:20"
500,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,505,"2006-02-14 22:04:37","2006-02-15 04:57:20"
501,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,506,"2006-02-14 22:04:37","2006-02-15 04:57:20"
502,BRETT,CORNWELL,BRETT.CORNWELL@sakilacustomer.org,507,"2006-02-14 22:04:37","2006-02-15 04:57:20"
503,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,"2006-02-14 22:04:37","2006-02-15 04:57:20"
504,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,509,"2006-02-14 22:04:37","2006-02-15 04:57:20"
505,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,510,"2006-02-14 22:04:37","2006-02-15 04:57:20"
506,LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,511,"2006-02-14 22:04:37","2006-02-15 04:57:20"
507,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,512,"2006-02-14 22:04:37","2006-02-15 04:57:20"
508,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,513,"2006-02-14 22:04:37","2006-02-15 04:57:20"
509,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,514,"2006-02-14 22:04:37","2006-02-15 04:57:20"
510,BEN,EASTER,BEN.EASTER@sakilacustomer.org,515,"2006-02-14 22:04:37","2006-02-15 04:57:20"
511,CHESTER,BENNER,CHESTER.BENNER@sakilacustomer.org,516,"2006-02-14 22:04:37","2006-02-15 04:57:20"
512,CECIL,VINES,CECIL.VINES@sakilacustomer.org,517,"2006-02-14 22:04:37","2006-02-15 04:57:20"
513,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,"2006-02-14 22:04:37","2006-02-15 04:57:20"
514,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,520,"2006-02-14 22:04:37","2006-02-15 04:57:20"
515,ANDRE,RAPP,ANDRE.RAPP@sakilacustomer.org,521,"2006-02-14 22:04:37","2006-02-15 04:57:20"
516,ELMER,NOE,ELMER.NOE@sakilacustomer.org,522,"2006-02-14 22:04:37","2006-02-15 04:57:20"
517,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,523,"2006-02-14 22:04:37","2006-02-15 04:57:20"
518,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,524,"2006-02-14 22:04:37","2006-02-15 04:57:20"
519,RON,DELUCA,RON.DELUCA@sakilacustomer.org,525,"2006-02-14 22:04:37","2006-02-15 04:57:20"
520,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,526,"2006-02-14 22:04:37","2006-02-15 04:57:20"
521,ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,527,"2006-02-14 22:04:37","2006-02-15 04:57:20"
522,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,528,"2006-02-14 22:04:37","2006-02-15 04:57:20"
523,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,529,"2006-02-14 22:04:37","2006-02-15 04:57:20"
524,JARED,ELY,JARED.ELY@sakilacustomer.org,530,"2006-02-14 22:04:37","2006-02-15 04:57:20"
525,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,531,"2006-02-14 22:04:37","2006-02-15 04:57:20"
526,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,"2006-02-14 22:04:37","2006-02-15 04:57:20"
527,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,533,"2006-02-14 22:04:37","2006-02-15 04:57:20"
528,CLAUDE,HERZOG,CLAUDE.HERZOG@sakilacustomer.org,534,"2006-02-14 22:04:37","2006-02-15 04:57:20"
529,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,"2006-02-14 22:04:37","2006-02-15 04:57:20"
530,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,536,"2006-02-14 22:04:37","2006-02-15 04:57:20"
531,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,537,"2006-02-14 22:04:37","2006-02-15 04:57:20"
532,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,"2006-02-14 22:04:37","2006-02-15 04:57:20"
533,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,539,"2006-02-14 22:04:37","2006-02-15 04:57:20"
534,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,540,"2006-02-14 22:04:37","2006-02-15 04:57:20"
535,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,541,"2006-02-14 22:04:37","2006-02-15 04:57:20"
536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,542,"2006-02-14 22:04:37","2006-02-15 04:57:20"
537,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,543,"2006-02-14 22:04:37","2006-02-15 04:57:20"
538,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,"2006-02-14 22:04:37","2006-02-15 04:57:20"
539,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,545,"2006-02-14 22:04:37","2006-02-15 04:57:20"
540,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,546,"2006-02-14 22:04:37","2006-02-15 04:57:20"
541,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,547,"2006-02-14 22:04:37","2006-02-15 04:57:20"
542,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,548,"2006-02-14 22:04:37","2006-02-15 04:57:20"
543,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,549,"2006-02-14 22:04:37","2006-02-15 04:57:20"
544,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,550,"2006-02-14 22:04:37","2006-02-15 04:57:20"
545,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,"2006-02-14 22:04:37","2006-02-15 04:57:20"
546,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,552,"2006-02-14 22:04:37","2006-02-15 04:57:20"
547,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,553,"2006-02-14 22:04:37","2006-02-15 04:57:20"
548,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,554,"2006-02-14 22:04:37","2006-02-15 04:57:20"
549,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,555,"2006-02-14 22:04:37","2006-02-15 04:57:20"
550,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,556,"2006-02-14 22:04:37","2006-02-15 04:57:20"
551,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,557,"2006-02-14 22:04:37","2006-02-15 04:57:20"
552,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,558,"2006-02-14 22:04:37","2006-02-15 04:57:20"
553,MAX,PITT,MAX.PITT@sakilacustomer.org,559,"2006-02-14 22:04:37","2006-02-15 04:57:20"
554,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,560,"2006-02-14 22:04:37","2006-02-15 04:57:20"
555,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,561,"2006-02-14 22:04:37","2006-02-15 04:57:20"
556,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,562,"2006-02-14 22:04:37","2006-02-15 04:57:20"
557,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,563,"2006-02-14 22:04:37","2006-02-15 04:57:20"
558,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,564,"2006-02-14 22:04:37","2006-02-15 04:57:20"
559,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,565,"2006-02-14 22:04:37","2006-02-15 04:57:20"
560,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,566,"2006-02-14 22:04:37","2006-02-15 04:57:20"
561,IAN,STILL,IAN.STILL@sakilacustomer.org,567,"2006-02-14 22:04:37","2006-02-15 04:57:20"
562,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,568,"2006-02-14 22:04:37","2006-02-15 04:57:20"
563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,"2006-02-14 22:04:37","2006-02-15 04:57:20"
564,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,570,"2006-02-14 22:04:37","2006-02-15 04:57:20"
565,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,571,"2006-02-14 22:04:37","2006-02-15 04:57:20"
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,"2006-02-14 22:04:37","2006-02-15 04:57:20"
567,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,"2006-02-14 22:04:37","2006-02-15 04:57:20"
568,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,574,"2006-02-14 22:04:37","2006-02-15 04:57:20"
569,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,"2006-02-14 22:04:37","2006-02-15 04:57:20"
570,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,576,"2006-02-14 22:04:37","2006-02-15 04:57:20"
571,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,577,"2006-02-14 22:04:37","2006-02-15 04:57:20"
572,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,578,"2006-02-14 22:04:37","2006-02-15 04:57:20"
573,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,"2006-02-14 22:04:37","2006-02-15 04:57:20"
574,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,580,"2006-02-14 22:04:37","2006-02-15 04:57:20"
575,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,"2006-02-14 22:04:37","2006-02-15 04:57:20"
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,"2006-02-14 22:04:37","2006-02-15 04:57:20"
577,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,583,"2006-02-14 22:04:37","2006-02-15 04:57:20"
578,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,584,"2006-02-14 22:04:37","2006-02-15 04:57:20"
579,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,585,"2006-02-14 22:04:37","2006-02-15 04:57:20"
580,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,"2006-02-14 22:04:37","2006-02-15 04:57:20"
581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,"2006-02-14 22:04:37","2006-02-15 04:57:20"
582,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,"2006-02-14 22:04:37","2006-02-15 04:57:20"
583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,"2006-02-14 22:04:37","2006-02-15 04:57:20"
584,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,590,"2006-02-14 22:04:37","2006-02-15 04:57:20"
585,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,"2006-02-14 22:04:37","2006-02-15 04:57:20"
586,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,592,"2006-02-14 22:04:37","2006-02-15 04:57:20"
587,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,"2006-02-14 22:04:37","2006-02-15 04:57:20"
588,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,"2006-02-14 22:04:37","2006-02-15 04:57:20"
589,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,"2006-02-14 22:04:37","2006-02-15 04:57:20"
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,"2006-02-14 22:04:37","2006-02-15 04:57:20"
591,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,"2006-02-14 22:04:37","2006-02-15 04:57:20"
592,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,"2006-02-14 22:04:37","2006-02-15 04:57:20"
593,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,"2006-02-14 22:04:37","2006-02-15 04:57:20"
594,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,"2006-02-14 22:04:37","2006-02-15 04:57:20"
595,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,"2006-02-14 22:04:37","2006-02-15 04:57:20"
596,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,"2006-02-14 22:04:37","2006-02-15 04:57:20"
597,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,603,"2006-02-14 22:04:37","2006-02-15 04:57:20"
598,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,"2006-02-14 22:04:37","2006-02-15 04:57:20"
599,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,"2006-02-14 22:04:37","2006-02-15 04:57:20"
